player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Saben Lee,leesa01,2023,RS,PHI,20,10,-.9470012501750618,-2.473238858099474,-3.420240108274535,5.478959085031855,2.539074842828416,8.018033927860271,.2871779431464246,-1.555942975218494,-1.26876503207207,.0081555461182204,.0081555461182204,0,5.52706552041491,-3.722122196547785,1.804943323867125,7.990629286029867
Saben Lee,leesa01,2023,RS,PHO,785,363,-1.309185000111772,.228284664468775,-1.080900335642997,-7.621046280132717,2.67674232163329,-4.944303958499427,-2.712719536564017,.7303091055873981,-1.982410430976619,.1422457402491964,.1422457402491964,0,-2.969874437832064,.6699026857456767,-2.299971752086387,.0611713570983323
Alex Len,lenal01,2023,PO,SAC,118,54,-3.776512332501981,.2164910838345811,-3.5600212486674,10.72175907105464,6.247808169534076,16.96956724058872,-.9689289732965713,1.459779698771007,.4908507254744361,.0930663436657522,0,.0930663436657522,-2.186988624805902,-.4542621693530946,-2.641250794158997,1.04603584509331
Alex Len,lenal01,2023,RS,SAC,364,161,-4.781668849196428,3.68955741201566,-1.092111437180767,-5.389491311035966,7.660392968593952,2.270901657557985,-5.245534425687503,4.771900830559442,-.473633595128061,.1889780894685822,.1889780894685822,0,-4.889080223719221,1.964953601174824,-2.924126622544397,1.075457100094354
Kawhi Leonard,leonaka01,2023,PO,LAC,167,80,11.00841964203902,-3.483872928094291,7.524546713944725,1.617498693564207,-.2855916038395844,1.331907089724623,9.577445519060525,-2.925560736670745,6.65188478238978,.3936206642224467,0,.3936206642224467,6.000887114074402,-3.093004726114174,2.907882387960228,-.5376862626107468
Kawhi Leonard,leonaka01,2023,RS,LAC,3593,1748,4.257364417106096,1.975851084414777,6.233215501520873,5.062784350930194,1.990261595284139,7.053045946214333,4.687075296686102,2.089441938569563,6.776517235255666,8.450470590056046,8.450470590056046,0,4.446573786956913,2.004715541582361,6.451289328539273,-.5412521443640875
Meyers Leonard,leoname01,2023,PO,MIL,11,5,-14.84558355212611,19.80519346118517,4.959609909059061,6.378004334631048,-3.650053960177057,2.727950374453991,-11.33755374294405,16.24410828111506,4.906554538171015,.0198586187503747,0,.0198586187503747,-9.939350653556886,8.226414487492965,-1.712936166063921,-1.396967259592437
Meyers Leonard,leoname01,2023,RS,MIL,245,114,-1.219100310811558,-6.759390543534905,-7.978490854346463,.3909824571519107,-9.499915705627178,-9.108933248475267,-.9474924173192327,-7.765213234624331,-8.712705651943564,-.3483857317502141,-.3483857317502141,0,.0960061113353635,-3.994230687681158,-3.898224576345795,.4592785271027118
Caris LeVert,leverca01,2023,PO,CLE,333,170,.6751306359855502,-.6500049410306301,.0251256949549201,-5.526620496790144,-1.495124087814389,-7.021744584604534,-.4436139859826084,-.9508193977039745,-1.394433383686583,.1222346002771266,0,.1222346002771266,-2.29730812505456,-1.158505663601538,-3.455813788656098,.7907488784790524
Caris LeVert,leverca01,2023,RS,CLE,4547,2237,.1649947100101249,1.706327351916752,1.871322061926877,-2.537766599744987,2.544652721306503,.0068861215615157,-.4067719732986025,1.933770018675722,1.526998045377119,4.882577735419894,4.882577735419894,0,-.0522192740590236,2.280542320496086,2.228323046437062,.0240981604039601
Kira Lewis Jr.,lewiski01,2023,RS,NOP,498,235,.5279277946857909,-1.64985766776536,-1.121929873079569,1.334064083335134,3.724919166547721,5.058983249882855,.7337334792146977,-.6415005088558662,.0922329703588315,.3396781207553768,.3396781207553768,0,-.4733332607525227,-1.127190591712144,-1.600523852464667,-.3249448164829687
Damian Lillard,lillada01,2023,RS,POR,4380,2107,9.438632672826657,-1.456068674757339,7.982563998069319,5.708358523221241,-1.200333110512626,4.508025412708615,9.274346374523862,-1.456896705634248,7.817449668889615,11.52220717912584,11.52220717912584,0,9.304772565363599,-1.442317006702289,7.86245555866131,1.441958423195954
Nassir Little,littlna01,2023,RS,POR,2024,976,-1.989980298044786,-2.452476077355627,-4.442456375400413,-.7444668610235828,-3.950078547288178,-4.694545408311761,-1.855188635033217,-2.865914685378108,-4.721103320411325,-.9748239963302232,-.9748239963302232,0,-2.096660777330587,-3.116885508407851,-5.213546285738437,-.6886959576974208
Isaiah Livers,liveris01,2023,RS,DET,2485,1199,-2.486239396314771,.062504632472788,-2.423734763841983,-1.219580607075444,.2247725209262941,-.9948080861491502,-2.353899463555549,.1601687698434351,-2.193730693712114,.3381080898247731,.3381080898247731,0,-2.666735686284227,-.7185230544691985,-3.385258740753426,-.6461513609849132
